Restaurant ID,Restaurant Name,Country Code,City,Address,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes
310874,Chicken Bite,1,New Delhi,Anand Vihar,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,3.1,Average,6
18313972,Chocolate Dreams,1,New Delhi,Anand Vihar,Bakery Desserts,400,Indian Rupees(Rs.),No,No,No,1,3,Average,4
18128860,Dial n Dine,1,New Delhi,Anand Vihar,North Indian Chinese,650,Indian Rupees(Rs.),No,No,No,2,3.4,Average,80
310877,Fresh n Refresh,1,New Delhi,Anand Vihar,Fast Food,500,Indian Rupees(Rs.),No,No,No,2,3.4,Average,24
304687,Garden Hut,1,New Delhi,Anand Vihar,Chinese Fast Food,250,Indian Rupees(Rs.),No,No,No,1,3.1,Average,13
312444,Giani,1,New Delhi,Anand Vihar,Ice Cream Desserts,400,Indian Rupees(Rs.),No,Yes,No,1,3.3,Average,12
18337975,Jugnu Gaming Zone and Cafe,1,New Delhi,Anand Vihar,Cafe North Indian Fast Food,600,Indian Rupees(Rs.),No,No,No,2,2.9,Average,4
18124373,Keventer's South Indian & Chinese Food,1,New Delhi,Anand Vihar,Chinese South Indian,200,Indian Rupees(Rs.),No,No,No,1,2.8,Average,9
305913,KTS,1,New Delhi,Anand Vihar,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,3.3,Average,18
310447,Mandarin,1,New Delhi,Anand Vihar,Chinese,600,Indian Rupees(Rs.),No,No,No,2,2.8,Average,14
310858,Penguin Bakers & Shakers,1,New Delhi,Anand Vihar,Fast Food,400,Indian Rupees(Rs.),No,No,No,1,2.8,Average,9
18332083,Rollmates,1,New Delhi,Anand Vihar,Fast Food North Indian Chinese,200,Indian Rupees(Rs.),No,No,No,1,3.2,Average,16
18361241,Tandoori Nights,1,New Delhi,Anand Vihar,Mughlai North Indian,650,Indian Rupees(Rs.),No,No,No,2,3,Average,5
305630,Burger Dominion,1,New Delhi,Anand Vihar,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Good,251
18034049,Cafe Gainz,1,New Delhi,Anand Vihar,Healthy Food,350,Indian Rupees(Rs.),No,Yes,No,1,3.5,Good,42
6092,Chaskaa,1,New Delhi,Anand Vihar,Chinese North Indian Italian,650,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,220
18124361,Fabulous Cake Bites,1,New Delhi,Anand Vihar,Bakery Desserts Fast Food Pizza Burger Continental,400,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,34
6088,Hangout - A House Of Kathis,1,New Delhi,Anand Vihar,Street Food,250,Indian Rupees(Rs.),No,No,No,1,3.7,Good,103
18394366,Malais By Anands,1,New Delhi,Anand Vihar,North Indian Chinese South Indian Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.7,Good,46
18354639,Panchwati Rasoi,1,New Delhi,Anand Vihar,North Indian Chinese,250,Indian Rupees(Rs.),No,No,No,1,3.8,Good,62
311657,Sprinkles Cup & Cake,1,New Delhi,Anand Vihar,Bakery Desserts,300,Indian Rupees(Rs.),No,No,No,1,3.6,Good,42
18350112,Target Ice Cream & Bakers,1,New Delhi,Anand Vihar,Desserts Bakery Pizza Burger Continental,350,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,58
18377924,The Sweeet Jar,1,New Delhi,Anand Vihar,Cafe Bakery,1000,Indian Rupees(Rs.),No,Yes,No,3,3.9,Good,106
18428216,Amar Bakery,1,New Delhi,Anand Vihar,Bakery Desserts Fast Food Mithai,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18421050,Cafe Brewbug,1,New Delhi,Anand Vihar,Fast Food Beverages,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18377887,Chilll House Kafe,1,New Delhi,Anand Vihar,Cafe,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18421693,Cookie Shookie,1,New Delhi,Anand Vihar,Bakery,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18418263,Fabulous Cake,1,New Delhi,Anand Vihar,Bakery,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18421457,Jai Maa Shaarde Samose Wala,1,New Delhi,Anand Vihar,Street Food,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18421463,Madaan Confectionery,1,New Delhi,Anand Vihar,Bakery,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18268361,Magic Masala,1,New Delhi,Anand Vihar,Chinese South Indian North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18445804,Sikka Chinese Fast Food,1,New Delhi,Anand Vihar,Chinese Fast Food,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18347812,Teedo's Cake Inn,1,New Delhi,Anand Vihar,Cafe Bakery,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18377920,Thalaiva Cafe,1,New Delhi,Anand Vihar,South Indian Chinese,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
311544,The Cake Affairs,1,New Delhi,Anand Vihar,Bakery Desserts,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18377915,Tulsi Ram Chinese Hut,1,New Delhi,Anand Vihar,Chinese,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18421058,V. K. Pasta,1,New Delhi,Anand Vihar,Italian Fast Food,600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18335692,Xpert Bakers,1,New Delhi,Anand Vihar,Bakery,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18429396,Juniper Bar - Andaz Delhi,1,New Delhi,Andaz Delhi Aerocity,North Indian European,1500,Indian Rupees(Rs.),Yes,No,No,3,3,Average,4
179,McDonald's,1,New Delhi,Ansal Plaza Mall Khel Gaon Marg,Fast Food Burger,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Average,48
307843,Pizza Hut Delivery,1,New Delhi,Ansal Plaza Mall Khel Gaon Marg,Italian Pizza Fast Food,800,Indian Rupees(Rs.),No,Yes,No,2,3.2,Average,51
18421042,The Arena,1,New Delhi,Ansal Plaza Mall Khel Gaon Marg,Continental Asian North Indian,1600,Indian Rupees(Rs.),Yes,No,No,3,3.4,Average,19
3295,Restaurant De Seoul,1,New Delhi,Ansal Plaza Mall Khel Gaon Marg,Japanese Korean,2500,Indian Rupees(Rs.),Yes,No,No,4,3.6,Good,59
18414499,Taksim,1,New Delhi,Ansal Plaza Mall Khel Gaon Marg,Continental,1500,Indian Rupees(Rs.),Yes,No,No,3,3.9,Good,188
18441775,Jom Jom Malay,1,New Delhi,Ansal Plaza Mall Khel Gaon Marg,Malaysian Indonesian,1800,Indian Rupees(Rs.),No,No,No,3,4.4,Very Good,77
18427565,Kofuku,1,New Delhi,Ansal Plaza Mall Khel Gaon Marg,Japanese Asian,1500,Indian Rupees(Rs.),No,Yes,No,3,4,Very Good,46
18395381,The Sky High,1,New Delhi,Ansal Plaza Mall Khel Gaon Marg,Continental North Indian Mughlai Italian,1400,Indian Rupees(Rs.),No,No,No,3,4.1,Very Good,387
310281,Haldiram's,1,New Delhi,ARSS Mall Paschim Vihar,North Indian South Indian Chinese Mithai Fast Food,500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,117
18207831,Jux Pux - The Dreamer's Cafe,1,New Delhi,Asaf Ali Road,Beverages Fast Food,350,Indian Rupees(Rs.),No,No,No,1,3.1,Average,7
5452,Pizzaon,1,New Delhi,Asaf Ali Road,Pizza Fast Food,500,Indian Rupees(Rs.),No,No,No,2,3,Average,10
18374418,FFC Restaurant,1,New Delhi,Asaf Ali Road,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18258778,34 Chowringhee Lane,1,New Delhi,Ashok Vihar Phase 1,Fast Food,350,Indian Rupees(Rs.),No,Yes,No,1,2.8,Average,7
6560,Aapni Dhani,1,New Delhi,Ashok Vihar Phase 1,North Indian Street Food,200,Indian Rupees(Rs.),No,No,No,1,2.8,Average,23
3322,Bengal Sweet Corner,1,New Delhi,Ashok Vihar Phase 1,North Indian South Indian Chinese Fast Food Mithai,500,Indian Rupees(Rs.),No,No,No,2,2.8,Average,102
18249102,Chicken Vicken,1,New Delhi,Ashok Vihar Phase 1,North Indian Chinese,600,Indian Rupees(Rs.),No,No,No,2,3.4,Average,19
18241609,Cup-a-licious,1,New Delhi,Ashok Vihar Phase 1,Bakery,200,Indian Rupees(Rs.),No,No,No,1,3.2,Average,15
8743,Frontier,1,New Delhi,Ashok Vihar Phase 1,Bakery,200,Indian Rupees(Rs.),No,No,No,1,3,Average,10
5294,Metro Fast Food,1,New Delhi,Ashok Vihar Phase 1,Chinese Fast Food,400,Indian Rupees(Rs.),No,No,No,1,2.7,Average,17
4651,Nagpal's,1,New Delhi,Ashok Vihar Phase 1,Street Food,200,Indian Rupees(Rs.),No,Yes,No,1,3.4,Average,135
5315,Nile Restro & Bar,1,New Delhi,Ashok Vihar Phase 1,North Indian Chinese,1000,Indian Rupees(Rs.),Yes,No,No,3,2.7,Average,35
6577,Popular Chicken,1,New Delhi,Ashok Vihar Phase 1,North Indian Mughlai Chinese,450,Indian Rupees(Rs.),No,No,No,1,3,Average,5
309395,Sardar A Pure Meat Shop,1,New Delhi,Ashok Vihar Phase 1,Raw Meats Fast Food North Indian,150,Indian Rupees(Rs.),No,No,No,1,3.4,Average,22
300784,Shankar Fast Food,1,New Delhi,Ashok Vihar Phase 1,Chinese Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.2,Average,74
18430692,Singh's Zaika ,1,New Delhi,Ashok Vihar Phase 1,North Indian Chinese Mughlai,500,Indian Rupees(Rs.),No,No,No,2,3,Average,4
309503,The Mirch Masala,1,New Delhi,Ashok Vihar Phase 1,North Indian Chinese,700,Indian Rupees(Rs.),No,No,No,2,3,Average,7
3326,The Mirch Masala,1,New Delhi,Ashok Vihar Phase 1,North Indian,650,Indian Rupees(Rs.),No,No,No,2,3.2,Average,22
309384,Uncle Cake Shop,1,New Delhi,Ashok Vihar Phase 1,Bakery Desserts Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.1,Average,9
3079,Kays Bar-Be-Que,1,New Delhi,Ashok Vihar Phase 1,North Indian Mughlai,700,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,191
303093,Master Bakers,1,New Delhi,Ashok Vihar Phase 1,Bakery Desserts Chinese Fast Food,350,Indian Rupees(Rs.),No,Yes,No,1,3.7,Good,199
309375,The Master's Fast Food Centre,1,New Delhi,Ashok Vihar Phase 1,Fast Food Chinese Bakery,400,Indian Rupees(Rs.),No,No,No,1,3.5,Good,60
18441672,6 Pack Momos,1,New Delhi,Ashok Vihar Phase 1,Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18446423,Al Noor Foods,1,New Delhi,Ashok Vihar Phase 1,North Indian Mughlai,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18462588,Avon Kitchen,1,New Delhi,Ashok Vihar Phase 1,North Indian Mughlai Chinese,700,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18460330,Bhasad Cafe,1,New Delhi,Ashok Vihar Phase 1,Fast Food Chinese,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18361739,Bikaner Kesarvala,1,New Delhi,Ashok Vihar Phase 1,Mithai,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
312338,De Bone Chicken,1,New Delhi,Ashok Vihar Phase 1,Raw Meats Fast Food,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18057828,Indian Fresh Meat Shop,1,New Delhi,Ashok Vihar Phase 1,Raw Meats Fast Food,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18361700,JD's Food Court,1,New Delhi,Ashok Vihar Phase 1,North Indian Chinese,550,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18383541,Keventers,1,New Delhi,Ashok Vihar Phase 1,Beverages,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18248970,Malhotra Bakery,1,New Delhi,Ashok Vihar Phase 1,Bakery Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18395538,Matthi Wala,1,New Delhi,Ashok Vihar Phase 1,Mithai Street Food,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18446396,Nirula's Ice Cream,1,New Delhi,Ashok Vihar Phase 1,Ice Cream Desserts,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
313193,Punjabi Chaap Corner,1,New Delhi,Ashok Vihar Phase 1,Fast Food Chinese,400,Indian Rupees(Rs.),No,Yes,No,1,0,Not rated,1
18457050,Puran Dhaba,1,New Delhi,Ashok Vihar Phase 1,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18375413,Rama Desi Ghee Meat Wala,1,New Delhi,Ashok Vihar Phase 1,North Indian,650,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18458325,VadaPav 'n' Frankie,1,New Delhi,Ashok Vihar Phase 1,Fast Food,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
5296,Chhabra Sweets,1,New Delhi,Ashok Vihar Phase 1,Mithai,100,Indian Rupees(Rs.),No,No,No,1,2.4,Poor,15
310802,Kanwarji's,1,New Delhi,Ashok Vihar Phase 2,Street Food Chinese North Indian Mithai,300,Indian Rupees(Rs.),No,Yes,No,1,2.9,Average,29
310777,Pizza Hut,1,New Delhi,Ashok Vihar Phase 2,Italian Pizza Fast Food,1000,Indian Rupees(Rs.),No,Yes,No,3,3.4,Average,35
309,Sagar Ratna,1,New Delhi,Ashok Vihar Phase 2,South Indian North Indian Chinese,600,Indian Rupees(Rs.),No,Yes,No,2,2.7,Average,278
18390678,Smelling Salts,1,New Delhi,Ashok Vihar Phase 2,North Indian Chinese,1200,Indian Rupees(Rs.),Yes,No,No,3,3.3,Average,53
3329,Wah Ji Wah,1,New Delhi,Ashok Vihar Phase 2,North Indian Chinese,350,Indian Rupees(Rs.),No,Yes,No,1,2.6,Average,142
18216896,Wheelyz,1,New Delhi,Ashok Vihar Phase 2,North Indian Chinese Fast Food,550,Indian Rupees(Rs.),No,Yes,No,2,2.5,Average,41
307767,Bell Pepperz,1,New Delhi,Ashok Vihar Phase 2,Chinese Italian North Indian,1300,Indian Rupees(Rs.),Yes,Yes,No,3,3.9,Good,492
3332,Bharat Sweets,1,New Delhi,Ashok Vihar Phase 2,Mithai Street Food,250,Indian Rupees(Rs.),No,No,No,1,3.5,Good,28
980,Invitation,1,New Delhi,Ashok Vihar Phase 2,North Indian Chinese,1300,Indian Rupees(Rs.),Yes,No,No,3,3.6,Good,457
18232098,Mystique Melange,1,New Delhi,Ashok Vihar Phase 2,North Indian Mughlai Chinese Continental,1800,Indian Rupees(Rs.),Yes,No,No,3,3.9,Good,173
6574,Pandit Ji Paranthe Wale,1,New Delhi,Ashok Vihar Phase 2,North Indian,200,Indian Rupees(Rs.),No,No,No,1,3.7,Good,131
2379,Raju Chat Palace,1,New Delhi,Ashok Vihar Phase 2,Street Food,200,Indian Rupees(Rs.),No,No,No,1,3.9,Good,123
309390,Seasonings - The Spice Mysteries,1,New Delhi,Ashok Vihar Phase 2,North Indian Mughlai Chinese Italian,1200,Indian Rupees(Rs.),Yes,Yes,No,3,3.9,Good,274
300809,SGF - Spice Grill Flame,1,New Delhi,Ashok Vihar Phase 2,North Indian Chinese,500,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,87
1192,Apni Rasoi,1,New Delhi,Ashok Vihar Phase 3,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3,Average,78
310803,Bablu Kabab Shop,1,New Delhi,Ashok Vihar Phase 3,North Indian Mughlai,500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,10
18250797,Cake o' Cuisine,1,New Delhi,Ashok Vihar Phase 3,Bakery,300,Indian Rupees(Rs.),No,No,No,1,3.3,Average,26
198,Domino's Pizza,1,New Delhi,Ashok Vihar Phase 3,Pizza Fast Food,700,Indian Rupees(Rs.),No,No,No,2,3.2,Average,101
18449782,Hunger Flames,1,New Delhi,Ashok Vihar Phase 3,Pizza Fast Food Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.4,Average,17
18057820,Puran Chand Ambala Wale Di Hatti,1,New Delhi,Ashok Vihar Phase 3,North Indian Mughlai,600,Indian Rupees(Rs.),No,No,No,2,3.3,Average,34
310215,The Cake Gallery,1,New Delhi,Ashok Vihar Phase 3,Bakery,500,Indian Rupees(Rs.),No,No,No,2,3.3,Average,12
306841,Bablu Chic Inn,1,New Delhi,Ashok Vihar Phase 3,Mughlai North Indian,750,Indian Rupees(Rs.),No,No,No,2,3.6,Good,34
18412952,Masala Basket,1,New Delhi,Ashok Vihar Phase 3,North Indian South Indian Street Food,400,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,46
18432191,Udta Punjab,1,New Delhi,Ashok Vihar Phase 3,North Indian Mughlai,600,Indian Rupees(Rs.),No,No,No,2,3.5,Good,31
18375420,Munch Nation,1,New Delhi,Ashok Vihar Phase 3,Fast Food Italian Chinese,350,Indian Rupees(Rs.),No,Yes,No,1,4,Very Good,96
6286,Bengali Pastry Shop & Snack Bar,1,New Delhi,Barakhamba Road,North Indian South Indian Chinese,550,Indian Rupees(Rs.),No,No,No,2,3.2,Average,70
1914,Bhimsain's Bengali Sweet House,1,New Delhi,Barakhamba Road,North Indian South Indian Chinese Street Food Mithai,400,Indian Rupees(Rs.),No,Yes,No,1,3.4,Average,560
18163907,Cafe Coffee Day,1,New Delhi,Barakhamba Road,Cafe,450,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
18344490,Colonel's Kababz,1,New Delhi,Barakhamba Road,North Indian Fast Food,600,Indian Rupees(Rs.),No,Yes,No,2,3.4,Average,38
18412878,Faasos,1,New Delhi,Barakhamba Road,North Indian Fast Food,600,Indian Rupees(Rs.),No,Yes,No,2,2.8,Average,11
18294263,Karachi Bakery,1,New Delhi,Barakhamba Road,Bakery Mithai,200,Indian Rupees(Rs.),No,No,No,1,3,Average,4
588,Nathu's Sweets,1,New Delhi,Barakhamba Road,North Indian South Indian Street Food Mithai,600,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,421
7150,Sachdeva Confectioners,1,New Delhi,Barakhamba Road,North Indian Chinese,550,Indian Rupees(Rs.),No,Yes,No,2,3.1,Average,68
18264634,Bengali Sweet House,1,New Delhi,Barakhamba Road,North Indian Street Food Chinese South Indian Mithai,400,Indian Rupees(Rs.),No,No,No,1,3.6,Good,85
301534,Bijoli Grill,1,New Delhi,Barakhamba Road,Bengali North Indian Chinese,800,Indian Rupees(Rs.),Yes,No,No,2,3.7,Good,343
8340,Nathu's Pastry Shop,1,New Delhi,Barakhamba Road,Bakery Desserts Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.8,Good,120
18400739,Balaji Dhaba,1,New Delhi,Barakhamba Road,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
304954,Bhagat Ji,1,New Delhi,Barakhamba Road,Fast Food,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18400737,Hangout Kathi Rolls,1,New Delhi,Barakhamba Road,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18382583,Makers & Bakers,1,New Delhi,Barakhamba Road,Bakery Desserts,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18249122,Habibi Express,1,New Delhi,Barakhamba Road,Lebanese Arabian Moroccan,750,Indian Rupees(Rs.),No,Yes,No,2,2.3,Poor,55
7354,Cafe Coffee Day,1,New Delhi,Basant Lok Market Vasant Vihar,Cafe,450,Indian Rupees(Rs.),No,No,No,1,3.2,Average,49
9267,China Town,1,New Delhi,Basant Lok Market Vasant Vihar,Chinese Fast Food,400,Indian Rupees(Rs.),No,No,No,1,2.9,Average,7
7352,Domino's Pizza,1,New Delhi,Basant Lok Market Vasant Vihar,Pizza Fast Food,700,Indian Rupees(Rs.),No,No,No,2,3.3,Average,90
304211,High Street Kitchen & Bar,1,New Delhi,Basant Lok Market Vasant Vihar,North Indian,1200,Indian Rupees(Rs.),Yes,No,No,3,2.9,Average,11
262,Pizza Hut,1,New Delhi,Basant Lok Market Vasant Vihar,Italian Pizza Fast Food,1000,Indian Rupees(Rs.),No,Yes,No,3,3.1,Average,161
4621,Sugar & Spice - Le Marche,1,New Delhi,Basant Lok Market Vasant Vihar,Bakery Fast Food,800,Indian Rupees(Rs.),No,No,No,2,3,Average,67
2134,The Kathis,1,New Delhi,Basant Lok Market Vasant Vihar,Fast Food North Indian,300,Indian Rupees(Rs.),No,Yes,No,1,2.8,Average,23
303472,The Kylin Experience,1,New Delhi,Basant Lok Market Vasant Vihar,Japanese Chinese Malaysian Thai Vietnamese,1700,Indian Rupees(Rs.),No,Yes,No,3,3.3,Average,60
758,Arabian Nites,1,New Delhi,Basant Lok Market Vasant Vihar,Lebanese,450,Indian Rupees(Rs.),No,Yes,No,1,3.5,Good,239
7217,Asia Kitchen,1,New Delhi,Basant Lok Market Vasant Vihar,Chinese Thai North Indian,1300,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,Good,137
307054,Dunkin' Donuts,1,New Delhi,Basant Lok Market Vasant Vihar,Burger Desserts Fast Food,600,Indian Rupees(Rs.),No,Yes,No,2,3.7,Good,212
771,Krips Restaurant,1,New Delhi,Basant Lok Market Vasant Vihar,North Indian Chinese,1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.5,Good,193
171,McDonald's,1,New Delhi,Basant Lok Market Vasant Vihar,Fast Food Burger,500,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,202
304675,Yo! China,1,New Delhi,Basant Lok Market Vasant Vihar,Chinese,1300,Indian Rupees(Rs.),Yes,Yes,No,3,3.5,Good,332
3269,RPM,1,New Delhi,Basant Lok Market Vasant Vihar,Finger Food,1800,Indian Rupees(Rs.),Yes,No,No,3,2.4,Poor,92
3935,By The Way - Bellagio,1,New Delhi,Bellagio Ashok Vihar Phase 2,Italian Continental,1000,Indian Rupees(Rs.),Yes,Yes,No,3,2.9,Average,120
4166,Red - Bellagio,1,New Delhi,Bellagio Ashok Vihar Phase 2,Chinese,1500,Indian Rupees(Rs.),Yes,Yes,No,3,3.4,Average,137
3936,Soul Curry - Bellagio,1,New Delhi,Bellagio Ashok Vihar Phase 2,North Indian Mughlai,1100,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Good,158
5227,Alpha 63,1,New Delhi,Best Western Taurus Hotel Mahipalpur,North Indian Chinese Continental,1500,Indian Rupees(Rs.),Yes,No,No,3,2.7,Average,9
1862,Bite-N-Sip,1,New Delhi,Bhikaji Cama Place,North Indian Street Food,300,Indian Rupees(Rs.),No,Yes,No,1,2.6,Average,38
819,Lotus Garden,1,New Delhi,Bhikaji Cama Place,Chinese Japanese Thai,2000,Indian Rupees(Rs.),Yes,No,No,4,3.2,Average,59
2236,Meethas Sweets,1,New Delhi,Bhikaji Cama Place,Mithai North Indian,200,Indian Rupees(Rs.),No,No,No,1,2.8,Average,4
4150,Nirula's,1,New Delhi,Bhikaji Cama Place,Fast Food North Indian Desserts Ice Cream,1100,Indian Rupees(Rs.),No,Yes,No,3,2.5,Average,98
6394,Punjabi Tadka,1,New Delhi,Bhikaji Cama Place,North Indian,250,Indian Rupees(Rs.),No,No,No,1,2.8,Average,11
1867,Snack Bar,1,New Delhi,Bhikaji Cama Place,North Indian Mughlai,250,Indian Rupees(Rs.),No,No,No,1,3,Average,11
2608,South Indian Food,1,New Delhi,Bhikaji Cama Place,South Indian,150,Indian Rupees(Rs.),No,No,No,1,3.1,Average,14
8388,Domino's Pizza,1,New Delhi,Bhikaji Cama Place,Pizza Fast Food,700,Indian Rupees(Rs.),No,No,No,2,2.4,Poor,71
3465,Southy,1,New Delhi,Bhikaji Cama Place,South Indian,400,Indian Rupees(Rs.),No,Yes,No,1,2.4,Poor,33
301581,Coffee Shop - Centaur Hotel,1,New Delhi,Centaur Hotel Aerocity,Cafe,1500,Indian Rupees(Rs.),No,No,No,3,0,Not rated,2
823,Al Kuresh,1,New Delhi,Chanakyapuri,Chinese North Indian,850,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,85
18421499,Angan Bakery & Cafe,1,New Delhi,Chanakyapuri,Bakery Italian Fast Food Chinese Continental,600,Indian Rupees(Rs.),No,No,No,2,2.9,Average,10
846,Bamboo Chopstix,1,New Delhi,Chanakyapuri,Chinese North Indian,700,Indian Rupees(Rs.),No,No,No,2,2.7,Average,8
816,Bawarchis,1,New Delhi,Chanakyapuri,Chinese North Indian,700,Indian Rupees(Rs.),No,No,No,2,2.9,Average,16
4055,Bikanervala,1,New Delhi,Chanakyapuri,North Indian South Indian Fast Food Street Food Chinese Beverages Desserts Mithai,450,Indian Rupees(Rs.),No,No,No,1,3.4,Average,113
18312487,Cafe Coffee Day,1,New Delhi,Chanakyapuri,Cafe,450,Indian Rupees(Rs.),No,No,No,1,3,Average,4
1630,Chanakya Bar-Be-Que,1,New Delhi,Chanakyapuri,Chinese North Indian,800,Indian Rupees(Rs.),Yes,No,No,2,3.2,Average,17
308261,Chattisgarh Bhawan,1,New Delhi,Chanakyapuri,North Indian South Indian,450,Indian Rupees(Rs.),No,No,No,1,2.7,Average,33
2587,Chimney,1,New Delhi,Chanakyapuri,Chinese,800,Indian Rupees(Rs.),Yes,No,No,2,2.9,Average,66
849,China Town Sizzlers,1,New Delhi,Chanakyapuri,Chinese,800,Indian Rupees(Rs.),No,No,No,2,3.4,Average,34
848,Chinese Bite,1,New Delhi,Chanakyapuri,Chinese North Indian Seafood,700,Indian Rupees(Rs.),No,No,No,2,2.8,Average,31
852,Chinese Garden,1,New Delhi,Chanakyapuri,Chinese,900,Indian Rupees(Rs.),Yes,No,No,2,3.2,Average,17
312194,Costa Coffee,1,New Delhi,Chanakyapuri,Cafe,600,Indian Rupees(Rs.),No,No,No,2,3,Average,4
7643,Food Point,1,New Delhi,Chanakyapuri,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,2.8,Average,5
3238,Ikko,1,New Delhi,Chanakyapuri,North Indian Mughlai,1650,Indian Rupees(Rs.),Yes,No,No,3,2.9,Average,10
18396184,Jammu And Kashmir House,1,New Delhi,Chanakyapuri,Kashmiri North Indian,500,Indian Rupees(Rs.),No,No,No,2,2.9,Average,4
847,Laguna,1,New Delhi,Chanakyapuri,Chinese North Indian,900,Indian Rupees(Rs.),No,No,No,2,3.4,Average,60
7575,Momo Point,1,New Delhi,Chanakyapuri,Chinese North Indian,700,Indian Rupees(Rs.),No,No,No,2,3.2,Average,14
850,New Zaika,1,New Delhi,Chanakyapuri,Chinese North Indian,700,Indian Rupees(Rs.),No,No,No,2,3.1,Average,10
311856,Organic Express,1,New Delhi,Chanakyapuri,Cafe Healthy Food North Indian,700,Indian Rupees(Rs.),No,No,No,2,3,Average,7
851,Tamil Nadu House Canteen,1,New Delhi,Chanakyapuri,South Indian Chettinad North Indian Chinese,600,Indian Rupees(Rs.),No,No,No,2,3.4,Average,161
18228885,The Chocolate Avenue,1,New Delhi,Chanakyapuri,Bakery,300,Indian Rupees(Rs.),No,No,No,1,3.4,Average,28
824,Chimney Sizzlers,1,New Delhi,Chanakyapuri,Chinese,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.7,Good,137
301102,Gujarat Bhawan Restaurant,1,New Delhi,Chanakyapuri,Gujarati South Indian North Indian,400,Indian Rupees(Rs.),No,No,No,1,3.7,Good,203
18238246,It‰Ûªs Sinful,1,New Delhi,Chanakyapuri,Bakery Desserts,450,Indian Rupees(Rs.),No,No,No,1,3.5,Good,20
